Domains,Labels,Sources
ay-kids.com.ivirus.ru,0,clean
ay-sms.to.email.ivirus.ru,0,clean
ay-songs.com.ivirus.ru,0,clean
ay-tab.ru.ivirus.ru,0,clean
ay-thai.ru.ivirus.ru,0,clean
ay-today.com.ivirus.ru,0,clean
ay-ware-virus.fileflash.com,0,clean
ay-with.me.ivirus.ru,0,clean
ay-with.six.ru.ivirus.ru,0,clean
ay-youtube.on.media.ivirus.ru,0,clean
ay.app.store.help.ivirus.ru,0,clean
ay.arizonaslots.net.ivirus.ru,0,clean
ay.away.su.ivirus.ru,0,clean
ay.bb.ivirus.ru,0,clean
ay.books.mobi.ivirus.ru,0,clean
ay.com.ua.ivirus.ru,0,clean
ay.common.school.ivirus.ru,0,clean
ay.computer.ru.pl.ivirus.ru,0,clean
ay.coupons.ivirus.ru,0,clean
ay.hu.ivirus.ru,0,clean
ay.infinity.ru.ivirus.ru,0,clean
ay.ivirus.ru,0,clean
ay.korea.show.ivirus.ru,0,clean
ay.kz.ivirus.ru,0,clean
ay.media.from.computer.ivirus.ru,0,clean
ay.my1.ru.ivirus.ru,0,clean
ay.not.working.in.ivirus.ru,0,clean
ay.official.site.ivirus.ru,0,clean
ay.on.holiday.ivirus.ru,0,clean
ay.poor.online.ivirus.ru,0,clean
ay.snake.io.ivirus.ru,0,clean
ay.store.uninstall.app.ivirus.ru,0,clean
ay.terminal.app.ivirus.ru,0,clean
ay.thai.sex.ivirus.ru,0,clean
ay.through.us.ivirus.ru,0,clean
ay.tuned.online.ivirus.ru,0,clean
ay.uncensored.com.ivirus.ru,0,clean
ay.videos.com.ivirus.ru,0,clean
ay.videos.from.computer.ivirus.ru,0,clean
ay.wot.e25.ru.ivirus.ru,0,clean
ay.zaycev.ru.ivirus.ru,0,clean
ayapornogif.com.ivirus.ru,0,clean
ayappadi.1grtopcovid19.monday.com,0,clean
ayasmexico.com.mx.ivirus.ru,0,clean
ayawaycoronavirus.company.site,0,clean
aybar.videos.de.ivirus.ru,0,clean
ayboy.girl.gallery.ivirus.ru,0,clean
ayboy.hot.city.ivirus.ru,0,clean
ayboy.indonesia.com.ivirus.ru,0,clean
ayboy.wildwebgirls.com.ivirus.ru,0,clean
aycorona.com,1,['Fortinet']
aycorona.net,1,['Fortinet']
aycoronavirus.com,0,clean
aycoronavirus.ru,0,clean
aycovid19.com,0,clean
aycovid19.ru,0,clean
aycovidresponse.com,1,['Fortinet']
aydshrubcorona.site,1,['Fortinet']
ayearinburgundyserver.autilityponeocovid19-sa.vhx.tv,0,clean
ayecorona.com,1,['Fortinet']
ayecorona.net,1,['Fortinet']
ayed.me.ivirus.ru,0,clean
ayeitscoronatime.com,1,['Fortinet']
ayer-for.pc.to.ivirus.ru,0,clean
ayer-store.com.ivirus.ru,0,clean
ayer.cannot.be.ivirus.ru,0,clean
ayer.classic.official.site.ivirus.ru,0,clean
ayer.one.space.ivirus.ru,0,clean
ayer.standard.eco.ivirus.ru,0,clean
ayercoronavirus.com,0,clean
ayercovid19.com,0,clean
ayerforcoronavirus.com,0,clean
ayerhost.ru.ivirus.ru,0,clean
ayeristheanswertocovid19.com,0,clean
ayers.club.at.ivirus.ru,0,clean
ayers.com.ivirus.ru,0,clean
ayers.drown.in.car.ivirus.ru,0,clean
ayersforcoronavirus.com,0,clean
ayersforcovid19.com,0,clean
ayforcoronavirus.com,0,clean
ayformecoronavirus.biz,0,clean
ayformecoronavirus.co,0,clean
ayformecoronavirus.com,0,clean
ayformecoronavirus.info,0,clean
ayformecoronavirus.net,0,clean
ayformecoronavirus.org,0,clean
aygirl.com.ivirus.ru,0,clean
aygroup-for.toddlers.in.ivirus.ru,0,clean
ayhacked.com.ivirus.ru,0,clean
ayi.ru.ivirus.ru,0,clean
aying-card.games.casino.ivirus.ru,0,clean
aying.high.stakes.poker.ivirus.ru,0,clean
aying.multiple.tables.in.ivirus.ru,0,clean
ayiq.biz.tv.ivirus.ru,0,clean
ayiq.films.ru.ivirus.ru,0,clean
ayj5kbtopcovid19.monday.com,0,clean
ayka-sport.ru.ivirus.ru,0,clean
ayka.ru.ivirus.ru,0,clean
aykey.ru.ivirus.ru,0,clean
aykids.ru.ivirus.ru,0,clean
aylertzshrubcorona.site,1,['Fortinet']
aylife.online.store.bg.ivirus.ru,0,clean
aylines.net.ivirus.ru,0,clean
aylines.ru.ivirus.ru,0,clean
ayling.com.ivirus.ru,0,clean
aylist.pk.ivirus.ru,0,clean
aylist.tv.ivirus.ru,0,clean
aylists.online.ivirus.ru,0,clean
aylsi.com.ivirus.ru,0,clean
aym.covid-19.foxycart.ru,0,clean
aymae.net,0,clean
aymarket.com.ua.ivirus.ru,0,clean
aymat-store.ru.ivirus.ru,0,clean
ayments.com.ivirus.ru,0,clean
ayon.com.ivirus.ru,0,clean
ayostopcovid-19.xyz,0,clean
ayouki20131.afvextondemanwww.donations-stopcovid19.monday.com,0,clean
ayplaza.at.ua.ivirus.ru,0,clean
ayre.eef.nl.ivirus.ru,0,clean
aysad.ru.ivirus.ru,0,clean
aysafefromcoronavirus.com,0,clean
aysafefromcoronavirus.creatiapps.com,0,clean
aysan.ru.ivirus.ru,0,clean
ayser-antivirus.github.com,0,clean
ayspot-ebay.official.site.ivirus.ru,0,clean
aystarfleet.com.ivirus.ru,0,clean
aytogetherforcoronavirus.com,0,clean
aytrance.com.ivirus.ru,0,clean
aytruck.2bb.ru.ivirus.ru,0,clean
ayuda-coronavirus.online,1,['Fortinet']
ayuda-coronavirus.org,1,['Fortinet']
ayuda-coronavirus.s3-website.eu-west-3.amazonaws.com,0,clean
ayuda-covid.com,0,clean
ayudabeneficiocovidgassur.cl,0,clean
ayudacomercioscoronavirus.com,1,['Fortinet']
ayudacorona.com,1,['Fortinet']
ayudacoronavirus.a2hosted.com,1,"['Google Safebrowsing', 'Emsisoft', 'Netcraft']"
ayudacoronavirus.com,1,['Fortinet']
ayudacoronavirus.com.ar,1,['Fortinet']
ayudacoronavirus.es,0,clean
ayudacoronavirus.live,1,['Fortinet']
ayudacoronavirus.net,1,['Fortinet']
ayudacoronavirus.online,1,['Fortinet']
ayudacoronavirus.org,1,['Fortinet']
ayudacoronavirus.org.s3-website.eu-west-3.amazonaws.com,0,clean
ayudacoronavirus2020.000webhostapp.com,1,"['AegisLab WebGuard', 'Google Safebrowsing', 'CyRadar', 'CRDF', 'Fortinet']"
ayudacoronavirustdv.org,1,['Fortinet']
ayudacovid-19.com,1,['Fortinet']
ayudacovid-19.es,1,['Fortinet']
ayudacovid.cl,1,['Fortinet']
ayudacovid.com,1,['Fortinet']
ayudacovid.es,1,['Fortinet']
ayudacovid.online,1,['Fortinet']
ayudacovid19.com,1,['Fortinet']
ayudacovid19.es,1,['Fortinet']
ayudacovid19.gestiondeweb.com,0,clean
ayudacovid19.info,1,['Fortinet']
ayudacovid19.legal,1,['Fortinet']
ayudacovid19.net,1,['Fortinet']
ayudacovid19.org,1,['Fortinet']
ayudacovid19.valparaisoevangelico.com,0,clean
ayudacovidco.com,1,['Fortinet']
ayudacovidcr.com,0,clean
ayudaeconomicacovid19.com,1,['Fortinet']
ayudaempresascoronavirus.com,1,['Fortinet']
ayudalegalcoronavirus.es,1,['Fortinet']
ayudamexcovid-19.blogspot.com,0,clean
ayudamiamicorona.com,1,['Fortinet']
ayudaparaelcoronavirus.com,1,['Fortinet']
ayudaparaelcoronavirus.es,1,['Fortinet']
ayudaparaelcoronavirus.eu,1,['Fortinet']
ayudas-coronavirus.com,1,['Fortinet']
ayudas-covid19.com,1,['Fortinet']
ayudas2020coronavirus.es,1,['Fortinet']
ayudasalavacovid19.com,1,['Fortinet']
ayudasalavacovid19.eus,1,['Fortinet']
ayudasarabacovid19.com,1,['Fortinet']
ayudasarabacovid19.eus,1,['Fortinet']
ayudasautonomoscoronavirus.es,1,['Fortinet']
ayudasbacoronavirus.com,1,['Fortinet']
ayudasbacovid19.com,1,['Fortinet']
ayudascoronavirus.com,1,['Fortinet']
ayudascoronavirus.com.es,0,clean
ayudascoronavirus.es,1,['Fortinet']
ayudascoronavirus.info,1,['Fortinet']
ayudascoronavirus.net,1,['Fortinet']
ayudascoronavirus.org,1,['Fortinet']
ayudascovid-19.com,1,['Fortinet']
ayudascovid-19.es,1,['Fortinet']
ayudascovid.com,1,['Fortinet']
ayudascovid.es,1,['Fortinet']
ayudascovid19.com,1,['Fortinet']
ayudascovid19.es,1,['Fortinet']
ayudascovid19almeria.com,0,clean
ayudasempresascoronavirus.com,1,['Fortinet']
ayudasempresascoronavirus.es,1,['Fortinet']
ayudasempresascoronavirus.org,1,['Fortinet']
ayudasporcoronavirus.es,1,['Fortinet']
ayudaspymescoronavirus.com,1,['Fortinet']
ayudaspymescoronavirus.es,1,['Fortinet']
ayudaspymescoronavirus.org,1,['Fortinet']
ayudemoscovid19.com,1,['Fortinet']
ayudocoronachile.com,1,['Fortinet']
ayurvedacorona.com,1,['Fortinet']
ayushsoni25.com,0,clean
ayvideos.com.ivirus.ru,0,clean
ayways.ru.ivirus.ru,0,clean
ayxwvuts4rqponmlk.now.comici.www7bu-covid19-violncia-contra-a-mulher.monday.com,0,clean
ayz.com.au.ivirus.ru,0,clean
az-citrix.krcovid.m.ppmail1.paddypower.it,0,clean
az-corona.com,1,['Fortinet']
az-corona.de,0,clean
az-covid.com,1,['Fortinet']
az-covid.info,1,['Fortinet']
az-covid.org,1,['Fortinet']
az-covid.test1.l.ppmail1.paddypower.it,0,clean
az-covid19.com,0,clean
az-viruswall.shopcard.eecovid19.0.rch.line-apps.com,0,clean
az.coronavirusnewslive.com,1,['Fortinet']
az.ivirus.ru,0,clean
az.porn.st.ivirus.ru,0,clean
az.ru.ivirus.ru,0,clean
az.today.ivirus.ru,0,clean
az.tv.ivirus.ru,0,clean
az.usw2.aws.post.pinterest.com-coronavirus.pingone.com,0,clean
aza-1.ru.ivirus.ru,0,clean
aza-houston.downtown.reviews.ivirus.ru,0,clean
aza.ivirus.ru,0,clean
azadikhah1-1grtopcovid19.monday.com,0,clean
azan.b2b.domru.ru.ivirus.ru,0,clean
azan.ldc.ru.ivirus.ru,0,clean
azan.narod.ru.ivirus.ru,0,clean
azar-music.ru.ivirus.ru,0,clean
azar.ru.ivirus.ru,0,clean
azcorona.com,1,['Fortinet']
azcoronavirus.com,1,['Fortinet']
azcoronavirus19.com,1,['Fortinet']
azcoronavirusloan.com,1,['Fortinet']
azcoronavirusloans.com,1,['Fortinet']
azcovid.com,1,['Fortinet']
azcovid.info,0,clean
azcovid19.com,1,['Fortinet']
azcovid19test.asu.edu,0,clean
azcovid19test.com,1,['Fortinet']
azcovid19test.org,1,['Fortinet']
azcovidclean.com,0,clean
azcovidonline.info,0,clean
azcovidproject.com,1,['Fortinet']
azcovidtesting.com,0,clean
azcovidtxt-2.org,0,clean
azdnikcom.ru.ivirus.ru,0,clean
aze.by.ivirus.ru,0,clean
aze.ivirus.ru,0,clean
azebni-avira-free-antivirus.ar.test.staging.pyszne.pl,0,clean
azecovid19.com,1,['Fortinet']
azecovid19.net,1,['Fortinet']
azecovid19.org,1,['Fortinet']
azer.for.men.ivirus.ru,0,clean
azerbaijancoronavirus.com,1,['Fortinet']
azerbaycan.dunya.tv.ivirus.ru,0,clean
azerty.covid0.net,0,clean
azg.virusz.com,0,clean
azhdanstroy.ru.ivirus.ru,0,clean
azhdanstvo.ru.com.ivirus.ru,0,clean
azhusama.ru.ivirus.ru,0,clean
azi-khan.zoo.tv.ivirus.ru,0,clean
azie.it.ivirus.ru,0,clean
aziendecoronavirus.it,0,clean
aziendecoronavirus.ph,0,clean
aziendecoronavirus.spb.ru,0,clean
azilian-wax.online.ivirus.ru,0,clean
aziny.adio.da.ma.ivirus.ru,0,clean
azithromycincovid19.com,1,['Fortinet']
azithromycinhydroxychloroquine.com,0,clean
azizansari-blogautilityponeocovid19-sa.vhx.tv,0,clean
azka-orel.ru.ivirus.ru,0,clean
azka-samara.ru.ivirus.ru,0,clean
azka.do.am.ivirus.ru,0,clean
azka.mifolog.ru.ivirus.ru,0,clean
azka55.ru.ivirus.ru,0,clean
azkas.ru.ivirus.ru,0,clean
azkasad.ru.ivirus.ru,0,clean
azkatd.ru.ivirus.ru,0,clean
azlo.network,0,clean
azlogtopcovid19.grepolis.com,0,clean
azmlserver.coronavzmrus-warnzmng-banner.cofzmles.vhx.tv,0,clean
azmoonbu-covid19-violncia-contra-a-mulher.monday.com,0,clean
azmusic7bu-covid19-violncia-contra-a-mulher.monday.com,0,clean
azniki.well.ru.ivirus.ru,0,clean
azo.ivirus.ru,0,clean
azochnik.info.ivirus.ru,0,clean
azom.com.ivirus.ru,0,clean
azon-suits.for.men.ivirus.ru,0,clean
azon.com.cartao.de.ivirus.ru,0,clean
azon.images.com.ivirus.ru,0,clean
azon.virus.madaline.jiaoyi.myhuaweicloud.com,0,clean
azonia.com.ua.ivirus.ru,0,clean
azores.online.ivirus.ru,0,clean
azpandemic.com,0,clean
azpandemic.media,0,clean
azrcnbiu39prjqmfmcovidbdu4t8w1590339894.nuid.imrworldwide.com,0,clean
azrunforcovid.com,0,clean
azschool14.ru.ivirus.ru,0,clean
aztecamarketing.com,0,clean
aztecaor.covid19-violncia-contra-a-mulher.monday.com,0,clean
aztech.cafemediscovid19-owaovprzv.urbandictionary.com,0,clean
aztech.covid-survey.dataforgood.mx1.urbandictionary.com,0,clean
aztech.ovprzv-cafemediscovid19-cloud.urbandictionary.com,0,clean
aztech.ovprzv.2019-covid42752.urbandictionary.com,0,clean
aztech.ovprzv.cafemediscovid19-forum.urbandictionary.com,0,clean
aztech.ovprzv.m-covid-survey.urbandictionary.com,0,clean
aztech.ovprzvcovid19-ns2.urbandictionary.com,0,clean
aztechcovid19m.knowledge.urbandictionary.com,0,clean
azu.ivirus.ru,0,clean
azur.com.ivirus.ru,0,clean
azura.na.kiss.in.ivirus.ru,0,clean
azure-covid19-mx2.knowledge.urbandictionary.com,0,clean
azure-ecovida.hwigroup.net,0,clean
azure.bluecoronavpn.harvestapp.com,0,clean
azure.cafemediscovid19.sa.urbandictionary.com,0,clean
azure.com,0,clean
azure.covid-survey.dataforgood.urbandictionary.com,0,clean
azure.net,0,clean
azurecovid-survey.mail.dataforgood.urbandictionary.com,0,clean
azureecovida.hwigroup.net,0,clean
azureedge.net,0,clean
azurefd.net,0,clean
azurewebsites.net,0,clean
azy-cake.ru.ivirus.ru,0,clean
azy-games.com.ivirus.ru,0,clean
azy-house.at.ua.ivirus.ru,0,clean
azy-island.com.ivirus.ru,0,clean
azy-love.com.ivirus.ru,0,clean
azy-monkey.net.ivirus.ru,0,clean
azy-parties.sex.porn.ivirus.ru,0,clean
azy.paint.com.ivirus.ru,0,clean
azy.sex.porn.ivirus.ru,0,clean
azy.sexy.ivirus.ru,0,clean
azybeach.ru.ivirus.ru,0,clean
azycoronavirus.com,0,clean
azylovebook.com.ivirus.ru,0,clean
azyparty.ru.ivirus.ru,0,clean
azza.del.campo.online.ivirus.ru,0,clean
azzam.marzooka.hotel.deals.ivirus.ru,0,clean
azzers.videos.com.ivirus.ru,0,clean
azzers.ws.ivirus.ru,0,clean
b---.repo.viruswall-3.rch.line-apps.com,0,clean
b-103topcovid19.monday.com,0,clean
b-11-191-237.usw2.aws.post.pinterest.com-coronavirus.pingone.com,0,clean
b-11.ru.ivirus.ru,0,clean
b-166-160-222www.avira-free-antivirus.stamp.frontend.office.prod.clops.pyszne.pl,0,clean
b-166-242-150antivirusww.uat.truecardev.com,0,clean
b-17.ru.ivirus.ru,0,clean
b-97-133-241ntivirusww.uat.truecardev.com,0,clean
b-97-246-59-antivirusww.uat.truecardev.com,0,clean
b-97-3-49-antivirusww.uat.truecardev.com,0,clean
b-a8.50.lc.ivirus.ru,0,clean
b-adapter.ru.ivirus.ru,0,clean
b-adm.ru.ivirus.ru,0,clean
b-amor.de.ivirus.ru,0,clean
b-antivirus-dlya-proverki-fleshek.trumba.org.ru,0,clean
b-antivirus.kr.uptodown.com,0,clean
b-antivirus1.software.informer.com,0,clean
b-antivirusww.uat.truecardev.com,0,clean
b-avira-free-antivirus.frontend.office.prod.clops.pyszne.pl,0,clean
b-bing.ru.ivirus.ru,0,clean
b-bktp.ru.ivirus.ru,0,clean
b-box.com.ivirus.ru,0,clean
b-brasil.caipira.com.ivirus.ru,0,clean
b-bubble.ru.ivirus.ru,0,clean
b-cable.com.ivirus.ru,0,clean
b-capital.ru.ivirus.ru,0,clean
b-cdn.net,0,clean
b-com.hom.ru.ivirus.ru,0,clean
b-comix.sex.porn.ivirus.ru,0,clean
b-company.com.ivirus.ru,0,clean
b-consola.avira-free-antivirus.ar.test.staging.pyszne.pl,0,clean
b-coronavirus.s3.amazonaws.com,0,clean
b-covid.apac.k.covid.ppmail1.paddypower.it,0,clean
b-covid.history.ppmail1.paddypower.it,0,clean
b-covid00-giochi.kr.mvirus.ppmail1.paddypower.it,0,clean
b-covid19-hgarcia.github.com,0,clean
b-covid19.com,0,clean
b-covid19.info,1,['Fortinet']
b-covid19.smtp.github.com,0,clean
b-coviddisk.kr.covidm.ppmail1.paddypower.it,0,clean
b-covidvirusresetmintl.c.ppmail1.paddypower.it,0,clean
b-cpanel.viruscomm.s3.amazonaws.com,0,clean
b-drive-antivirus-2-3-0610.software.informer.com,0,clean
b-e.acomponeocovid19.sa.agoda.com,0,clean
b-ecovida.change.org,0,clean
b-el.club.de.ivirus.ru,0,clean
b-europe.com.ivirus.ru,0,clean
b-everest.com.ivirus.ru,0,clean
b-fazenda.ru.ivirus.ru,0,clean
b-flow.ru.ivirus.ru,0,clean
b-fort.ru.ivirus.ru,0,clean
b-garden-com-stopcovid19.adzerk.com,0,clean
b-girl.ru.ivirus.ru,0,clean
b-go.ru.ivirus.ru,0,clean
b-gold.ru.ivirus.ru,0,clean
b-google-antivirus.ph,0,clean
b-gorod.com.ivirus.ru,0,clean
b-gu.ru.ivirus.ru,0,clean
b-hdd.android.tv.ivirus.ru,0,clean
b-hilux.for.sale.ivirus.ru,0,clean
b-in.web.ru.ivirus.ru,0,clean
b-instruments.com.ivirus.ru,0,clean
b-interview.questions.in.ivirus.ru,0,clean
b-ipoteka.ru.ivirus.ru,0,clean
b-kamera.ru.ivirus.ru,0,clean
b-kartinki.besplatno.ru.ivirus.ru,0,clean
b-katav.ru.ivirus.ru,0,clean
b-kedr.ru.ivirus.ru,0,clean
b-krd.ru.ivirus.ru,0,clean
b-l.ru.ivirus.ru,0,clean
b-lab.ru.ivirus.ru,0,clean
b-laser.ru.ivirus.ru,0,clean
b-loaders.ru.ivirus.ru,0,clean
b-management.ru.ivirus.ru,0,clean
b-me.ru.ivirus.ru,0,clean
b-mmap-payviruswall.sv.21.rch.line-apps.com,0,clean
b-moneocovid19.sa.pingone.com,0,clean
b-o.construtor.pt.ivirus.ru,0,clean
b-onlineworld.ru.ivirus.ru,0,clean
b-openings.for.sex.ivirus.ru,0,clean
b-oyun-virusleri-oldur.meboyunlari.net,0,clean
b-pen-drive-virus-scanner.dofreedownload.com,0,clean
b-plus.ru.ivirus.ru,0,clean
b-politehgeo.ru.ivirus.ru,0,clean
b-profix.ru.ivirus.ru,0,clean
b-relief.ru.ivirus.ru,0,clean
b-reloaded.recoil.ru.ivirus.ru,0,clean
b-remonts.ru.ivirus.ru,0,clean
b-resume.com.ua.ivirus.ru,0,clean
b-santeh.ru.ivirus.ru,0,clean
b-seo.system.in.ivirus.ru,0,clean
b-serial.com.ivirus.ru,0,clean
b-service.ru.ivirus.ru,0,clean
b-shortcut-virus-remover.en.am.ru,0,clean
b-shortcut-virus-remover.en.digisfera.pt,0,clean
b-shortcut-virus-remover.en.domclick.ru,0,clean
b-shortcut-virus-remover.en.hotdoc.com.au,0,clean
b-shortcut-virus-remover.en.kb4compliance.com,0,clean
b-smeta.ru.ivirus.ru,0,clean
b-splat.com.ivirus.ru,0,clean
b-standart.ru.ivirus.ru,0,clean
b-street.com.ivirus.ru,0,clean
b-talk.ru.ivirus.ru,0,clean
b-techno.ru.ivirus.ru,0,clean
b-teks.ru.ivirus.ru,0,clean
b-tennis.de.ivirus.ru,0,clean
b-today.ru.ivirus.ru,0,clean
b-transfer.com.ivirus.ru,0,clean
b-urok.com.ivirus.ru,0,clean
b-usb.com.ivirus.ru,0,clean
b-v.lob.ru.ivirus.ru,0,clean
b-virus-covid.splunk.b.ppmail1.paddypower.it,0,clean
b-virus-scan.en.waxoo.com,0,clean
b-virus.covid-l.ppmail1.paddypower.it,0,clean
b-viruscovida.ppmail1.paddypower.it,0,clean
b-virusnews.s3.amazonaws.com,0,clean
b-vk.com.support.antivirussprotectserviceonline.s3.amazonaws.com,0,clean
b-will.meet.at.ivirus.ru,0,clean
b-www.antivirus.stamp.frontend.office.prod.clops.pyszne.pl,0,clean
b.100.capri.shop.ivirus.ru,0,clean
b.11.lambingan.ru.ivirus.ru,0,clean
b.18.lambingan.ru.ivirus.ru,0,clean
b.2.ebu.ru.ivirus.ru,0,clean
b.2gis.ru.ivirus.ru,0,clean
b.31.aa.ru.ivirus.ru,0,clean
b.a2.covid-19.foxycart.ru,0,clean
b.app.ivirus.ru,0,clean
b.aptekari.com.ivirus.ru,0,clean
b.at.ivirus.ru,0,clean
b.audio.ivirus.ru,0,clean
b.auth-ns-test.siaga-covid19-apimerch.0.rch.line-apps.com,0,clean
b.autodiscover.happyvirus.s3.amazonaws.com,0,clean
b.autoopt.net.ivirus.ru,0,clean
b.aval.ua.ivirus.ru,0,clean
b.avira-free-antivirus.fin.test.staging.pyszne.pl,0,clean
b.avira-free-antivirus.frontend.office.prod.clops.pyszne.pl,0,clean
b.avt78.ru.ivirus.ru,0,clean
b.banket.ru.ivirus.ru,0,clean
b.bh.antivirus.staging.pyszne.pl,0,clean
b.biz.ivirus.ru,0,clean
b.black.ivirus.ru,0,clean
b.boats.for.sale.ivirus.ru,0,clean
b.books.tv.ivirus.ru,0,clean
b.bstu.ru.ivirus.ru,0,clean
b.business.for.sale.ivirus.ru,0,clean
b.by.ivirus.ru,0,clean
b.bz.ivirus.ru,0,clean
b.cap.ru.ivirus.ru,0,clean
b.cat.ivirus.ru,0,clean
b.center.ivirus.ru,0,clean
b.change.in.ivirus.ru,0,clean
b.chat.ivirus.ru,0,clean
b.che.antivirus-test.staging.pyszne.pl,0,clean
b.cheantivirus.test.staging.pyszne.pl,0,clean
b.citibank.com.sg.ivirus.ru,0,clean
b.ck.test.antivirus.staging.pyszne.pl,0,clean
b.club.ivirus.ru,0,clean
b.cm.am.ivirus.ru,0,clean
b.coca.cola.ru.ivirus.ru,0,clean
b.com.au.ivirus.ru,0,clean
b.com.br.ivirus.ru,0,clean
b.com.ivirus.ru,0,clean
b.config.web.services.ivirus.ru,0,clean
b.control.center.ivirus.ru,0,clean
b.covid-mailsite.ppmail1.paddypower.it,0,clean
b.covid19.perfectykills.de,0,clean
b.covidbot.staging.c.gcp.waldobot.cz,0,clean
b.covidscope.org,0,clean
b.dark.web.ru.ivirus.ru,0,clean
b.diagnostica.docdoc.ru.ivirus.ru,0,clean
b.do.am.ivirus.ru,0,clean
b.driver.usb.ms.ivirus.ru,0,clean
b.english.tv.ivirus.ru,0,clean
b.er.ru.ivirus.ru,0,clean
b.estrabota.ru.ivirus.ru,0,clean
b.eu5.org.ivirus.ru,0,clean
b.experts.studio.ivirus.ru,0,clean
b.fec.ru.ivirus.ru,0,clean
b.fin-avira-free-antivirus.test.staging.pyszne.pl,0,clean
b.fitness.ivirus.ru,0,clean
b.for.eu.ivirus.ru,0,clean
b.ggpi.org.ivirus.ru,0,clean
b.group.ivirus.ru,0,clean
b.homecredit.ru.ivirus.ru,0,clean
b.i182013-covid19-violncia-contra-a-mulher.monday.com,0,clean
b.i30id.stopcovid19.monday.com,0,clean
b.i59.covid-19.foxycart.ru,0,clean
b.i5grtopcovid19.monday.com,0,clean
b.i66.covid-19.foxycart.ru,0,clean
b.ib.test.avira-free-antivirus.staging.pyszne.pl,0,clean
b.info.ivirus.ru,0,clean
b.io.ivirus.ru,0,clean
b.it.ivirus.ru,0,clean
b.jp.ivirus.ru,0,clean
b.kronopol.ru.ivirus.ru,0,clean
b.land.ivirus.ru,0,clean
b.liveleak.login.to.ivirus.ru,0,clean
b.love.com.ivirus.ru,0,clean
b.lv.ivirus.ru,0,clean
b.mamba.ru.ivirus.ru,0,clean
b.media.ivirus.ru,0,clean
b.mining.social.ivirus.ru,0,clean
b.nau.edu.ua.ivirus.ru,0,clean
b.net.boot.in.ivirus.ru,0,clean
b.newoutsourcing.ru.ivirus.ru,0,clean
b.news.tv.ivirus.ru,0,clean
b.ntue.edu.tw.ivirus.ru,0,clean
b.nu.edu.kz.ivirus.ru,0,clean
b.nyc.ivirus.ru,0,clean
b.online.ivirus.ru,0,clean
b.open.to.ivirus.ru,0,clean
b.org.ivirus.ru,0,clean
b.org.ua.ivirus.ru,0,clean
b.page.info.ivirus.ru,0,clean
b.pc.to.ivirus.ru,0,clean
b.pizza.ivirus.ru,0,clean
b.position.customizer.ru.ivirus.ru,0,clean
b.professor.ru.ivirus.ru,0,clean
b.pstu.ru.ivirus.ru,0,clean
b.pt.ivirus.ru,0,clean
b.pushkinskijdom.ru.ivirus.ru,0,clean
b.quest.in.ivirus.ru,0,clean
b.rent.ivirus.ru,0,clean
b.reviews.ivirus.ru,0,clean
b.rs.ivirus.ru,0,clean
b.ru.ivirus.ru,0,clean
b.ru.net.ivirus.ru,0,clean
b.rushkolnik.ru.ivirus.ru,0,clean
b.school.ivirus.ru,0,clean
b.search.page.info.ivirus.ru,0,clean
b.sex.porn.ivirus.ru,0,clean
b.sexy.ivirus.ru,0,clean
b.shell.by.org.ivirus.ru,0,clean
b.sites.of.sex.ivirus.ru,0,clean
b.snab.com.ivirus.ru,0,clean
b.spb.ru.ivirus.ru,0,clean
b.spravka.com.ivirus.ru,0,clean
b.su.ivirus.ru,0,clean
b.surgery.ivirus.ru,0,clean
b.technoavia.ru.ivirus.ru,0,clean
b.tennis.ivirus.ru,0,clean
b.testograf.ru.ivirus.ru,0,clean
b.timepad.ru.ivirus.ru,0,clean
b.to.ttl.com.ivirus.ru,0,clean
b.tv.ivirus.ru,0,clean
b.usfeu.ru.ivirus.ru,0,clean
b.utexas.edu.ivirus.ru,0,clean
b.virus.madaline.jiaoyi.myhuaweicloud.com,0,clean
b.volgmed.ru.ivirus.ru,0,clean
b.wallis.tr.digital.ivirus.ru,0,clean
b.xxx.ivirus.ru,0,clean
b.you.are.my.ivirus.ru,0,clean
b.zavodteplic.com.ivirus.ru,0,clean
b02t-connect.pingidentity.covidman-us-east-1.pingone.com,0,clean
b09b5b7f-5ee8-4f41-b603-4c24c36e3f3c-covid-19-response.demo.pingone.com,0,clean
b09b5b7f-5ee8-4f41-b603-4c24c36e3f3c-pingidentity.covidman-us-east-1.pingone.com,0,clean
b09b5b7f-5ee8-4f41-b603-4c24c36e3f3c.com-coronavirus.pingone.com,0,clean
b09b5b7f-5ee8-4f41-b603-4c24c36e3f3c.edge1-staging.covidapi.pingone.com,0,clean
b09b5b7f-5ee8-4f41-b603-4c24c36e3f3c.edge1-staging.covidresponse.pingone.com,0,clean
b0dcc125803b-pinterest.com-coronavirus.pingone.com,0,clean
b0e87a65-4ef7-4eee-90fd-78c3b5c5987f.autilityponeocovid19.sa.pingone.com,0,clean
b0e87a65-4ef7-4eee-90fd-78c3b5c5987fcovidman-us-east-1.pingone.com,0,clean
b0e87a65-4ef7-4eee-90fd-78c3b5c5987fort-connect.pingidentity.covidman-us-east-1.pingone.com,0,clean
b0eb43851f8eort-connect.pingidentity.covidman-us-east-1.pingone.com,0,clean
b0ecoronavpn.harvestapp.com,0,clean
b0ewy0j.18whcovid19.zalando.com,0,clean
b0gbid.stopcovid19.monday.com,0,clean
